,link,operator,facility,name,bed,address_1,address_2,cityline,phone
104,https://standardsandlicensing.alberta.ca/detail_page.html?ID=785,Operated by THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION),Assisted Living,GOOD SAMARITAN SOCIETY SOUTH RIDGE VILLAGE (THE),68,550 Spruce Way SE,,"Medicine Hat , Alberta, T1B 4P1",Phone: (403) 627-1900 EXT: 5622
105,https://standardsandlicensing.alberta.ca/detail_page.html?ID=847,Operated by THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION),Assisted Living,GOOD SAMARITAN SOCIETY SPRUCE GROVE CENTRE,30,415 King Street,,"Spruce Grove , Alberta, T7X 3Y8",Phone: (780) 431-3773
106,https://standardsandlicensing.alberta.ca/detail_page.html?ID=794,Operated by THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION),Assisted Living,GOOD SAMARITAN SOCIETY VISTA VILLAGE,96,1240 Ken Thornton Blvd,,"Pincher Creek , Alberta, T0K 1W0",Phone: (403) 627-1900 EXT: 5622
107,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1255,Operated by THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION),Assisted Living,GOOD SAMARITAN SOCIETY WEDMAN HOUSE (THE),30,10525 19 Ave NW,,"Edmonton , Alberta, T6J 6X9",Phone: (780) 431-3773
108,https://standardsandlicensing.alberta.ca/detail_page.html?ID=796,Operated by THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION),Assisted Living,GOOD SAMARITAN SOCIETY WEST HIGHLAND CENTRE,110,2687 Garry Drive West,,"Lethbridge , Alberta, T2J 5A3",Phone: (403) 627-1900 EXT: 5622
109,https://standardsandlicensing.alberta.ca/detail_page.html?ID=611,Operated by COMMUNITY AND SOCIAL SERVICES,Assisted Living,GRADUATED SUPPORTS,30,220-200 Scenic Bow Pl NW,,"Calgary , Alberta, T3L 1S5",Phone: (403) 297-7645
110,https://standardsandlicensing.alberta.ca/detail_page.html?ID=999,Operated by EXCEL SOCIETY,Assisted Living,GRAND MANOR,118,8815 99 Street,,"Edmonton , Alberta, T6E 3V3",Phone: (780) 414-4718
111,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3363,Operated by GOLDEN LIFE MANAGEMENT CORP.,Assisted Living,GRAND SETON VILLAGE,240,4485 Front Street SE,,"Calgary , Alberta, T3M 3A5",Phone: (587) 480-0147
112,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3135,Operated by GOLDEN LIFE MANAGEMENT CORP.,Assisted Living,GRANDE AVENUE VILLAGE,160,50 Grande Avenue,,"Cochrane , Alberta, T4C 2P6",Phone: (403) 851-8857
113,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1668,Operated by CHANTELLE MANAGEMENT LTD.,Assisted Living,GRANDE PRAIRIE CARE CENTRE,60,9705 94 Avenue,,"Grande Prairie , Alberta, T8V 3A2",Phone: (780) 532-3525
114,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1250,Operated by ST. MICHAEL'S GROVE MANOR,Assisted Living,GROVE MANOR,85,600 King St,,"Spruce Grove , Alberta, T7X 4J8",Phone: (780) 962-6672
115,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1388,Operated by CHARTWELL MASTER CARE CORPORATION,Assisted Living,HARBOURS OF NEWPORT RETIREMENT RESIDENCE (THE),150,20 Country Village Cove NE,,"Calgary , Alberta, T3K 5T9",Phone: (403) 295-2919
116,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3476,Operated by COMMUNITY CARE COTTAGES INC.,Assisted Living,HARMONY CARE COTTAGE INC.,15,200 Inglewood Drive,,"Red Deer , Alberta, T4R 3K9",Phone: (780) 996-9463
117,https://standardsandlicensing.alberta.ca/detail_page.html?ID=657,Operated by HAVEN OF REST OF MEDICINE HAT,Assisted Living,HAVEN OF REST OF MEDICINE HAT,82,1720 Bell Street SW,,"Medicine Hat , Alberta, T1A 5G1",Phone: (403) 526-2002 EXT: 221
118,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3479,Operated by YARROW LIMITED PARTNERSHIP,Assisted Living,HAWTHORNE,136,60 Fireside Gate,,"Cochrane , Alberta, T4C 2T9",Phone: (587) 590-4915
119,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3497,Operated by LA CRETE MUNICIPAL NURSING ASSOCIATION,Assisted Living,HEIMSTAED SENIORS LODGE,80,9806 105 Street,PO Box 3999,"La Crete , Alberta, T0H 2H0",Phone: (780) 841-6767
120,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1009,Operated by POINTS WEST LIVING HERITAGE HOUSE INC.,Assisted Living,HERITAGE HOUSE,65,4570 Maple St,,"Vegreville , Alberta, T9C 1X2",Phone: (780) 603-0853
121,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3316,Operated by ALBERTA HEALTH SERVICES,Assisted Living,HINTON MOUNTAIN VIEW CONTINUING CARE,55,1290 Switzer Drive,,"Hinton , Alberta, T7V 2E9",Phone: (780) 865-5926
122,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3310,Operated by ACCESSIBLE HOUSING SOCIETY,Assisted Living,INCLUSIO,45,1129 23 Avenue NW,,"Calgary , Alberta, T2M 4P5",Phone: (403) 735-2425
123,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1459,Operated by HCN-REVERA LESSEE (INGLEWOOD) GP INC.,Assisted Living,INGLEWOOD,171,10 Inglewood Drive,,"Red Deer , Alberta, T4R 0L2",Phone: (403) 346-1134 EXT: 107
124,https://standardsandlicensing.alberta.ca/detail_page.html?ID=828,Operated by CHANTELLE MANAGEMENT LTD.,Assisted Living,INNISFAIL COUNTRY MANOR,45,3308 52 Avenue,,"Innisfail , Alberta, T4G 1W7",Phone: (403) 227-8200
125,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1114,Operated by ALBERTA HEALTH SERVICES,Assisted Living,ISLAY ASSISTED LIVING,18,5016 53 St,PO Box 55,"Islay , Alberta, T0B 2J0",Phone: (780) 853-3207
126,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3111,Operated by ALBERTA HEALTH SERVICES,Assisted Living,J.B. WOOD CONTINUING CARE CENTRE,40,5101 38 Street,,"High Prairie , Alberta, T0G 1E0",Phone: (780) 523-9733
127,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2698,Operated by MIKISEW CREE FIRST NATION,Assisted Living,KAHKIYOW KEYKANOW ELDERS CARE HOME,11,133 Mackenzie Ave,General Delivery,"Fort Chipewyan , Alberta, T0P 1B0",Phone: (780) 697-3740
128,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1572,Operated by SCHIZOPHRENIA SOCIETY OF ALBERTA,Assisted Living,KENTWOOD PLACE TRANSITIONAL HOUSING,25,120 Kendrew Drive,,"Red Deer , Alberta, T4P 3T8",Phone: (780) 705-5565
129,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3388,Operated by COVENANT HEALTH,Assisted Living,KILLAM HEALTH CARE CENTRE,40,5203 49 Avenue,,"Killam , Alberta, T0B 2L0",Phone: (780) 385-3741
130,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3018,Operated by INTERCARE CORPORATE GROUP INC.,Assisted Living,KINGSLAND TERRACE,24,835 68 Avenue SW,,"Calgary , Alberta, T2V 0N5",Phone: (403) 291-0499
131,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3067,Operated by ALEXANDER FIRST NATION,Assisted Living,KIPOHTAKAWKAMIK SUPPORTIVE LIVING,24,23 Main St,PO Box 3570,"Morinville , Alberta, T0E 1Y0",Phone: (780) 939-5573
132,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1347,"Operated by 3501973 CANADA INC. C/O DIVERSICARE CANADA MANAGEMENT SERVICES CO., INC.",Assisted Living,LAKE BONAVISTA VILLAGE,242,11800 Lake Fraser Dr SE,,"Calgary , Alberta, T2J 7G8",Phone: (403) 258-1849 EXT: 605
133,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3468,Operated by LAKESHORE MANOR CHESTERMERE LTD.,Assisted Living,LAKESHORE MANOR CHESTERMERE,136,200 Marina Drive,,"Chestermere , Alberta, T1X 1N2",Phone: (587) 349-7444
134,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1259,Operated by THE UNITED CHURCH OF CANADA C/O LAMONT HEALTH CARE CENTRE,Assisted Living,LAMONT HEALTH CARE CENTRE - MORLEY YOUNG MANOR,84,5220 52 Street,,"Lamont , Alberta, T0B 2R0",Phone: (780) 895-2211
135,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1682,Operated by LAUREL FACILITY LIMITED PARTNERSHIP,Assisted Living,LAUREL HEIGHTS RETIREMENT RESIDENCE,200,3110 22 Avenue NW,,"Edmonton , Alberta, T6T 0R2",Phone: (780) 975-6323
136,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1268,Operated by CAPITAL CARE GROUP INC.,Assisted Living,LAURIER HOUSE LYNNWOOD,80,16815 88 Avenue,,"Edmonton , Alberta, T5R 5Y7",Phone: (780) 341-2301
137,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1554,Operated by CHOICES IN COMMUNITY LIVING INC.,Assisted Living,LEGACY LODGE,120,335 Lettice Perry Road North,,"Lethbridge , , T1H 5V7",Phone: (403) 942-8400
138,https://standardsandlicensing.alberta.ca/detail_page.html?ID=663,Operated by LEISURE WAY COMMUNITY GROUP HOME AND CONSULTING SERVICES INC.,Assisted Living,LEISURE WAY COMMUNITY GROUP HOME & CONSULTING SERVICES INC.,20,PO Box 1267,"(5, 6 11404 Range Road 52)","Medicine Hat , Alberta, T1A 7M9",Phone: (403) 526-2536
139,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2601,Operated by LEWIS ESTATES SENIORS FACILITY LIMITED PARTNERSHIP,Assisted Living,LEWIS ESTATES RETIREMENT RESIDENCE,200,9310 211 Street NW,,"Edmonton , Alberta, T5T 4N8",Phone: (780) 975-6323
140,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3463,Operated by LINDEN BENEVOLENT SOCIETY FOR SENIORS,Assisted Living,LINDEN LODGE,56,101 1 Street NE,Box 150,"Linden , Alberta, T0M 1J0",Phone: (403) 546-3136
141,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1348,"Operated by 3501973 CANADA INC. C/O DIVERSICARE CANADA MANAGEMENT SERVICES CO., INC.",Assisted Living,LODGE AT VALLEY RIDGE (THE),171,11479 Valley Ridge Dr NW,,"Calgary , Alberta, T3B 5V5",Phone: (403) 286-4414
142,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1486,Operated by LEAVA GROUP INC.,Assisted Living,LUXSTONE MANOR,125,2014 Luxstone Blvd SW,,"Airdrie , Alberta, T4B 0L6",Phone: (403) 945-4700
143,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2668,Operated by ALBERTA HEALTH SERVICES,Assisted Living,MACKENZIE PLACE,69,10409 98 Street,,"Grande Prairie , Alberta, T8V 2E8",Phone: (780) 538-7180
144,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3323,Operated by ALL SENIORS CARE LIVING CENTRES LTD.,Assisted Living,MACTAGGART PLACE RETIREMENT RESIDENCE,200,5149 Mullen Rd NW,,"Edmonton , Alberta, T6R 0W7",Phone: (780) 394-6079
145,https://standardsandlicensing.alberta.ca/detail_page.html?ID=660,Operated by MADISON MANOR LTD.,Assisted Living,MADISON MANOR LTD.,14,2401 26 Avenue,Box 1180,"Nanton , Alberta, T0L 1R0",Phone: (403) 652-6428
146,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3531,Operated by THE MANOR LTD. O/A MADYSON MANOR,Assisted Living,MADYSON MANOR,29,5511 50 Ave,,"Wetaskiwin , Alberta, T9A 0T4",Phone: (780) 352-6746
147,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3550,Operated by INTEGRATED LIFE CARE (MCLENNAN) INC.,Assisted Living,MANOIR DU LAC,50,164 - 3 Avenue NW,Box 270,"Mclennan , Alberta, T0H 2L0",Phone: (780) 324-2060
148,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1352,Operated by MANOR VILLAGE LIFE CENTERS INC.,Assisted Living,MANOR VILLAGE AT GARRISON WOODS (THE),170,2400 Sorrel Mews SW,,"Calgary , Alberta, T2T 6H8",Phone: (403) 240-3636
149,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1354,Operated by MANOR VILLAGE LIFE CENTERS INC.,Assisted Living,MANOR VILLAGE AT HUNTINGTON HILLS (THE),150,6700 Hunterview Drive NW,,"Calgary , Alberta, T2K 6K4",Phone: (403) 275-5667
150,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1364,Operated by MANOR VILLAGE LIFE CENTERS INC.,Assisted Living,MANOR VILLAGE AT ROCKY RIDGE (THE),150,450 Rocky Vista Gardens NW,,"Calgary , Alberta, T3G 5Y7",Phone: (403) 239-6400
151,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1365,Operated by MANOR VILLAGE LIFE CENTERS INC.,Assisted Living,MANOR VILLAGE AT SIGNATURE PARK (THE),150,1858 Sirocco Drive SW,,"Calgary , Alberta, T3H 3P7",Phone: (403) 249-7113
152,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1028,Operated by COVENANT LIVING,Assisted Living,MARTHA S HOUSE,150,950 14 St S,,"Lethbridge , Alberta, T1J 2Y8",Phone: (403) 327-2090
153,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3136,Operated by MASTERPIECE SOUTHLAND MEADOWS LTD.,Assisted Living,MASTERPIECE SOUTHLAND MEADOWS LTD.,114,4401 Southlands Drive SE,,"Medicine Hat , Alberta, T1B 0S1",Phone: (403) 612-3500
154,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3360,Operated by REVERA RETIREMENT GENPAR INC.,Assisted Living,MCCONACHIE GARDENS BY REVERA,326,6503 170 Avenue,,"Edmonton , Alberta, T5Y 3W7",Phone: (780) 244-8969
155,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1266,Operated by CAPITAL CARE GROUP INC.,Assisted Living,MCCONNELL PLACE NORTH,36,9113 144 Avenue,,"Edmonton , Alberta, T5E 6K2",Phone: (780) 371-6500
156,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1267,Operated by CAPITAL CARE GROUP INC.,Assisted Living,MCCONNELL PLACE WEST,36,8720 165 Street,,"Edmonton , Alberta, T5R 5Y8",Phone: (780) 341-2301
157,https://standardsandlicensing.alberta.ca/detail_page.html?ID=712,Operated by HCN-REVERA LESSEE (MCKENZIE TOWNE) GP INC.,Assisted Living,MCKENZIE TOWNE RETIREMENT RESIDENCE,160,20 Promenade Park SE,,"Calgary , Alberta, T2Z 4A5",Phone: (403) 257-9331
158,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2914,Operated by MEADOW RIDGE SENIORS VILLAGE PARTNERSHIP,Assisted Living,MEADOW RIDGE SENIORS VILLAGE,92,259 Park Meadows Dr SE,,"Medicine Hat , Alberta, T1B 4E3",Phone: (403) 504-8514
159,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1661,Operated by MEDICINE HAT RETIREMENT VILLA LTD,Assisted Living,MEDICINE HAT RETIREMENT VILLA,42,530 4 Street SE,,"Medicine Hat , Alberta, T1A 0K8",Phone: (403) 977-1363
160,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1260,Operated by MILLENNIUM PAVILION SENIORS' LODGE,Assisted Living,MILLENNIUM PAVILION SENIORS LODGE,75,7408 139 Avenue,,"Edmonton , Alberta, T5C 3H7",Phone: (780) 473-5621 EXT: 4526
161,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3503,Operated by SAINT ELIZABETH HEALTH SERVICES,Assisted Living,MILLRISE SENIORS VILLAGE,131,14911 5 Street SW,,"Calgary , Alberta, T2Y 5B9",Phone: (403) 410-9155
162,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3107,Operated by MONTEREY SENIORS VILLAGE 3 LP,Assisted Living,MONTEREY SENIORS VILLAGE,107,4288 Catalina Boulevard NE,,"Calgary , Alberta, T1Y 7J5",Phone: (403) 568-3102
163,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1632,Operated by MOUNTAIN VIEW SENIORS' HOUSING,Assisted Living,MOUNT VIEW LODGE,100,5230 50 Street,,"Olds , Alberta, T4H 1N7",Phone: (403) 556-3603 EXT: 4
164,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3381,Operated by MULTI GENERATIONAL HOUSING AND COMMUNITY CENTRE,Assisted Living,MULTI GENERATIONAL HOUSING AND COMMUNITY CENTRE,58,120 Skyview Ranch Drive NE,,"Calgary , Alberta, T3N 1S3",Phone: (403) 731-9413
165,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2783,Operated by NIGINAN HOUSING VENTURES,Assisted Living,NIGINAN HOUSING VENTURES,43,9629 106 Ave NW,(Ambrose Place),"Edmonton , Alberta, T5H 0N5",Phone: (780) 784-6150
166,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3079,"Operated by OLD COLONY MENNONITE CHURCH OF VAUXHALL, ALBERTA",Assisted Living,"OLD COLONY MENNONITE CHURCH OF VAUXHALL ALBERTA, O/A OLD COLONY SENIORS LODGE",39,316 Armstrong Street,Box 217,"Carmangay , Alberta, T0L 0N0",Phone: (403) 332-1021
167,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1642,Operated by OPERATION FRIENDSHIP SENIORS SOCIETY,Assisted Living,OPERATION FRIENDSHIP SENIORS SOCIETY - MCCAULEY LODGE,58,9520 108 Avenue,,"Edmonton , Alberta, T5H 0N2",Phone: (780) 408-2996
168,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1610,Operated by OPERATION FRIENDSHIP SENIORS SOCIETY,Assisted Living,OPERATION FRIENDSHIP SENIORS SOCIETY - SPARLING LODGE,20,9540 110A Avenue,,"Edmonton , Alberta, T5H 4L1",Phone: (780) 408-2985
169,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1001,Operated by AGECARE INVESTMENTS LTD.,Assisted Living,ORCHARD MANOR,67,951 Cassils Road West,,"Brooks , Alberta, T1R 1K9",Phone: (403) 362-6188 EXT: 502
170,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2877,Operated by ORIGIN AT SPRING CREEK INC.,Assisted Living,ORIGIN AT SPRING CREEK,87,808 Spring Creek Drive,,"Canmore , Alberta, T1W 0K3",Phone: (403) 678-2288
171,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1367,Operated by GEF SENIORS HOUSING,Assisted Living,OTTEWELL MANOR,41,6675 92 Avenue,,"Edmonton , Alberta, T6B 0S3",Phone: (780) 469-7482
172,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3465,Operated by REVERA RETIREMENT GENPAR INC.,Assisted Living,OUR PARENTS HOME,216,10112 119 Street,,"Edmonton , Alberta, T5K 1Y9",Phone: (780) 988-5504
173,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3031,Operated by PARK AVENUE AT CREEKSIDE LTD.,Assisted Living,PARK AVENUE AT CREEKSIDE,40,5810 47 Avenue,,"Rocky Mountain House , Alberta, T4T 0B5",Phone: (403) 322-2450
174,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3523,Operated by HYTHE PIONEER ASSISTED LIVING LIMITED PARTNERSHIP,Assisted Living,PEARSON PLACE,75,10409 99 St,,"Hythe , Alberta, T0H 2C0",Phone: (825) 276-0400
175,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1274,Operated by TRINITY PLACE FOUNDATION OF ALBERTA,Assisted Living,PETER COYLE PLACE,68,5700 3 Street SW,,"Calgary , Alberta, T2H 3B4",Phone: (825) 210-9275
176,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3124,Operated by LLOYDMINSTER REGION HOUSING GROUP,Assisted Living,PIONEER HOUSE,44,5725 51 Street,,"Lloydminster , Alberta, T9V 3V1",Phone: (780) 875-3382
177,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1400,Operated by POINTS WEST LIVING LLOYDMINSTER INC.,Assisted Living,POINTS WEST LIVING,65,4025 56 Ave,,"Lloydminster , Alberta, T9V 1N9",Phone: (780) 874-4300
178,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3373,Operated by POINTS WEST LIVING STETTLER INC.,Assisted Living,POINTS WEST LIVING COLD LAKE,62,512 25 Street,,"Cold Lake , Alberta, T9M 0H1",Phone: (780) 639-1260
179,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3499,Operated by CONNECTING CARE FOUNDATION,Assisted Living,POINTS WEST LIVING DRAYTON VALLEY,62,5804 Power Centre Blvd,,"Drayton Valley , Alberta, T7A 0A5",Phone: (587) 464-9799 EXT: 1017
180,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2526,Operated by POINTS WEST LIVING PEACE RIVER INC.,Assisted Living,POINTS WEST LIVING PEACE RIVER INC.,66,11011 99 Street,,"Peace River , Alberta, T8S 1B3",Phone: (780) 624-0700
181,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3069,Operated by POINTS WEST LIVING RED DEER INC.,Assisted Living,POINTS WEST LIVING RED DEER,245,6950 Taylor Drive,,"Red Deer , Alberta, T4P 4C3",Phone: (587) 457-9245
182,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2449,Operated by POINTS WEST LIVING STETTLER INC.,Assisted Living,POINTS WEST LIVING STETTLER,118,4501 70 Street,,"Stettler , Alberta, T0C 2L3",Phone: (403) 740-7700
183,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1561,Operated by POINTS WEST LIVING WAINWRIGHT INC.,Assisted Living,POINTS WEST LIVING WAINWRIGHT INC.,196,2710 11 Avenue,,"Wainwright , Alberta, T9W 0B1",Phone: (780) 845-2080
184,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3339,Operated by PARK PLACE SENIORS LIVING INC.,Assisted Living,PRAIRIE LAKE SENIORS COMMUNITY,117,11460 104 Ave,,"Grande Prairie , Alberta, T8V 3G9",Phone: (780) 357-5700
185,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3100,Operated by SAGE PROPERTIES CORP.,Assisted Living,PRINCE OF PEACE HARBOUR,32,100 Prince of Peace Way,,"Rocky View County , Alberta, T1X 1M9",Phone: (403) 285-5080 EXT: 517
186,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3101,Operated by SAGE PROPERTIES CORP.,Assisted Living,PRINCE OF PEACE MANOR,215,300 Prince of Peace Way,,"Rocky View County , Alberta, T1X 1M9",Phone: (403) 285-5080 EXT: 517
187,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3378,Operated by SIGNATURE LIVING (PROMINENCE) MANAGEMENT INC.,Assisted Living,PROMINENCE WAY RETIREMENT COMMUNITY,306,905 Prominence Way SW,,"Calgary , Alberta, T3H 6A8",Phone: (403) 727-9400
188,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2997,Operated by FATHER LACOMBE CARE SOCIETY,Assisted Living,PROVIDENCE CARE CENTRE,56,149 Providence Boulevard SE,,"Calgary , Alberta, T2X 0X2",Phone: (403) 254-6275
189,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1025,Operated by DAYSLAND & DISTRICT AGING IN PLACE FOUNDATION,Assisted Living,PROVIDENCE PLACE,16,6120 51 Avenue,,"Daysland , Alberta, T0B 1A0",Phone: (780) 374-2527
190,https://standardsandlicensing.alberta.ca/detail_page.html?ID=421,Operated by RIDGEVALLEY SENIORS ASSISTANCE SOCIETY,Assisted Living,RIDGEVALLEY HOME,15,RR 1,,"Crooked Creek , Alberta, T0H 0Y0",Phone: (780) 957-2372
191,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1278,Operated by HCN-REVERA LESSEE (RIVER RIDGE) GP INC.,Assisted Living,RIVER RIDGE BY REVERA,138,78C McKenney Avenue,,"St. Albert , Alberta, T8N 7M3",Phone: (780) 470-3700
192,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3104,Operated by RIVER RIDGE SENIORS VILLAGE PARTNERSHIP,Assisted Living,RIVER RIDGE SENIORS VILLAGE,98,4 River Ridge Drive NW,,"Medicine Hat , Alberta, T1A 8V1",Phone: (403) 526-8338
193,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1366,Operated by HCN-REVERA LESSEE (RIVERBEND) GP INC.,Assisted Living,RIVERBEND RETIREMENT RESIDENCE,143,103 Rabbit Hill Court NW,,"Edmonton , Alberta, T6R 2V3",Phone: (780) 438-2777 EXT: 2002
194,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3312,Operated by FORT MCKAY FIRST NATION,Assisted Living,"RIVERSIDE / SONÎSÎPÎHK, DES K’E GAH CARE CENTRE",18,PO Box 5360,49B Athabasca Rd,"Fort Mcmurray , Alberta, T9H 3G4",Phone: (587) 884-1010
195,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1636,Operated by SIGNATURE LIVING (ROCKY RIDGE) MANAGEMENT INC.,Assisted Living,ROCKY RIDGE RETIREMENT COMMUNITY,155,10715 Rocky Ridge Boulevard NW,,"Calgary , Alberta, T3G 4G1",Phone: (403) 930-4848
196,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1378,Operated by ROSEDALE CARE CORPORATION,Assisted Living,ROSEDALE ESTATES,182,10101 111 Street NW,,"Edmonton , Alberta, T5K 2W4",Phone: (780) 425-1668
197,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1379,Operated by ROSEDALE CARE CORPORATION,Assisted Living,ROSEDALE MANOR,88,10053 111 Street,,"Edmonton , Alberta, T5K 2H8",Phone: (780) 425-1668
198,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1376,Operated by ROSEDALE CARE CORPORATION,Assisted Living,ROSEDALE ON THE PARK,146,10103 111 Street,,"Edmonton , Alberta, T5K 2Y1",Phone: (780) 425-1668
199,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1375,Operated by ROSEDALE CARE CORPORATION,Assisted Living,ROSEDALE VILLA,145,10107 111 Street,,"Edmonton , Alberta, T5K 2Z1",Phone: (780) 425-1668
200,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1586,Operated by BETHANY NURSING HOME OF CAMROSE,Assisted Living,ROSEHAVEN CARE CENTRE,25,4612 53 Street,,"Camrose , Alberta, T4V 1Y6",Phone: (780) 679-3038
201,https://standardsandlicensing.alberta.ca/detail_page.html?ID=799,Operated by ROYAL OAK DEV. LACOMBE LTD.,Assisted Living,ROYAL OAK MANOR,111,4501 College Avenue,,"Lacombe , Alberta, T4L 2M8",Phone: (403) 782-4523
202,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1389,Operated by CHARTWELL MASTER CARE CORPORATION,Assisted Living,ROYAL PARK RETIREMENT RESIDENCE,115,4315 Richardson Road SW,,"Calgary , Alberta, T3E 7J7",Phone: (403) 242-9075
203,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1279,Operated by ALL SENIORS CARE LIVING CENTRES LTD.,Assisted Living,RUTHERFORD HEIGHTS RETIREMENT RESIDENCE,200,949 Rutherford Road,,"Edmonton , Alberta, T6W 0E5",Phone: (780) 432-6900
204,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3081,Operated by ASC (SH) FACILITY LIMITED PARTNERSHIP,Assisted Living,SAGE HILL RETIREMENT RESIDENCE,200,6 Sage Hill Gardens NW,,"Calgary , Alberta, T3R 1J1",Phone: (403) 455-2273
205,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3491,Operated by YARROW LIMITED PARTNERSHIP,Assisted Living,SAGEBRUSH,90,5901 51 Street,,"Wetaskiwin , Alberta, T9A 1Y4",Phone: (780) 312-2409
