,link,operator,facility,name,bed,address_1,address_2,cityline,phone
103,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1127,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,INNISFAIL HEALTH CENTRE,77,5023 42 Street,,"Innisfail , Alberta, T4G 1A9",Phone: (403) 227-7390
104,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3110,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,J.B. WOOD CONTINUING CARE CENTRE,27,5101 38 Street,,"High Prairie , Alberta, T0G 1E0",Phone: (780) 523-9733
105,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1209,Operated by QUALICARE HEALTH SERVICES CORPORATION,Long Term Care Accommodation,JUBILEE LODGE NURSING HOME,154,10333 76 Street,,"Edmonton , Alberta, T6A 3A8",Phone: (780) 418-6141
106,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3311,Operated by BLOOD TRIBE DEPARTMENT OF HEALTH INC.,Long Term Care Accommodation,KAINAI CONTINUING CARE (BLOOD TRIBE),25,1 Main St,PO Box 229,"Stand Off , Alberta, T0L 1Y0",Phone: (403) 737-8497
107,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1105,Operated by COVENANT HEALTH,Long Term Care Accommodation,KILLAM HEALTH CARE CENTRE,10,5203 49 Avenue,,"Killam , Alberta, T0B 2L0",Phone: (780) 385-3741
108,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1078,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,LA CRETE CONTINUING CARE CENTRE,21,10603 100 Avenue,,"La Crete , Alberta, T0H 2H0",Phone: (780) 927-6423
109,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1128,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,LACOMBE HOSPITAL AND CARE CENTRE,73,5430 47 Avenue,,"Lacombe , Alberta, T4L 1G8",Phone: (403) 782-3336
110,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1111,Operated by THE UNITED CHURCH OF CANADA C/O LAMONT HEALTH CARE CENTRE,Long Term Care Accommodation,LAMONT HEALTH CARE CENTRE,101,5216 53 Street,Bag 10,"Lamont , Alberta, T0B 2R0",Phone: (780) 895-2211
111,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3528,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,LLOYDMINSTER CONTINUING CARE CENTRE,60,7402 29 St,,"Lloydminster , Alberta, T9V 3N1",Phone: (780) 874-3900
112,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1107,Operated by BETHANY NURSING HOME OF CAMROSE,Long Term Care Accommodation,LOUISE JENSEN CARE CENTRE,65,5400 46 Avenue,,"Camrose , Alberta, T4V 4P8",Phone: (780) 608-6006
113,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3470,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,MACKENZIE PLACE,25,10409 98 Street,,"Grande Prairie , Alberta, T8V 2E8",Phone: (780) 538-7180
114,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1185,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,MANNING COMMUNITY HEALTH CENTRE,16,600 2 Street NE,,"Manning , Alberta, T0H 2M0",Phone: (780) 836-7400
115,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1101,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,MANNVILLE CARE CENTRE,23,5007 46 Street,,"Mannville , Alberta, T0B 2W0",Phone: (780) 763-3107
116,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3551,Operated by INTEGRATED LIFE CARE (MCLENNAN) INC.,Long Term Care Accommodation,MANOIR DU LAC,22,164 - 3 Avenue NW,Box 270,"Mclennan , Alberta, T0H 2L0",Phone: (780) 324-2060
117,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1113,Operated by COVENANT HEALTH,Long Term Care Accommodation,MARY IMMACULATE CARE CENTRE,30,165018 Township Rd 534,Box 349,"Mundare , Alberta, T0B 3H0",Phone: (587) 597-8539
118,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3137,Operated by MASTERPIECE SOUTHLAND MEADOWS LTD.,Long Term Care Accommodation,MASTERPIECE SOUTHLAND MEADOWS LTD.,50,4401 Southlands Drive SE,,"Medicine Hat , Alberta, T1B 0S1",Phone: (403) 612-3500
119,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1067,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,MAYERTHORPE HEALTHCARE CENTRE,20,4417 45 Street,,"Mayerthorpe , Alberta, T0E 1N0",Phone: (780) 786-3171
120,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1042,Operated by TRAVOIS HOLDINGS LTD.,Long Term Care Accommodation,MAYFAIR CARE CENTRE,142,8240 Collicut Street SW,,"Calgary , Alberta, T2V 2X1",Phone: (403) 648-4218
121,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1050,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,MILK RIVER HEALTH CENTRE,22,517 Centre Avenue East,,"Milk River , Alberta, T0K 1M0",Phone: (403) 647-5506
122,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3504,Operated by SAINT ELIZABETH HEALTH SERVICES,Long Term Care Accommodation,MILLRISE SENIORS VILLAGE,51,14911 5 Street SW,,"Calgary , Alberta, T2Y 5B9",Phone: (403) 410-9155
123,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1212,Operated by SHEPHERD'S CARE FOUNDATION,Long Term Care Accommodation,MILLWOODS SHEPHERD S CARE CENTRE,147,6620C 28 Avenue,,"Edmonton , Alberta, T6K 2R1",Phone: (780) 463-9810
124,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3382,Operated by MULTI GENERATIONAL HOUSING AND COMMUNITY CENTRE,Long Term Care Accommodation,MULTI GENERATIONAL HOUSING AND COMMUNITY CENTRE,62,120 Skyview Ranch Drive NE,,"Calgary , Alberta, T3N 1S3",Phone: (403) 731-9413
125,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1166,Operated by PARK PLACE SENIORS LIVING INC.,Long Term Care Accommodation,NEWPORT HARBOUR CARE CENTRE,127,10 Country Village Cove NE,,"Calgary , Alberta, T3K 6B4",Phone: (403) 567-5102
126,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1144,Operated by QUALICARE HEALTH SERVICES CORPORATION,Long Term Care Accommodation,NORTHCOTT CARE CENTRE,72,4209 48 Avenue,,"Ponoka , Alberta, T5J 1P4",Phone: (403) 783-4764
127,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1077,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,NORTHWEST HEALTH CENTRE,10,11202 100 Avenue,,"High Level , Alberta, T0H 1Z0",Phone: (780) 841-3269
128,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1171,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,OILFIELDS GENERAL HOSPITAL (RISING SUN LTC),30,717 Government Road,,"Black Diamond , Alberta, T0L 0H0",Phone: (403) 933-2222
129,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1130,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,OLDS HOSPITAL AND CARE CENTRE,50,3901 57 Avenue,,"Olds , Alberta, T4H 1T4",Phone: (403) 507-8110
130,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1120,Operated by COVENANT HEALTH,Long Term Care Accommodation,OUR LADY OF THE ROSARY HOSPITAL,20,5402 47 Street,,"Castor , Alberta, T0C 0X0",Phone: (403) 741-8819
131,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1186,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,PEACE RIVER COMMUNITY HEALTH CENTRE (SUTHERLAND PLACE),34,10101 68 Street,,"Peace River , Alberta, T8S 1T6",Phone: (780) 618-3441
132,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3490,Operated by POINTS WEST LIVING RED DEER INC.,Long Term Care Accommodation,POINTS WEST LIVING RED DEER,60,6950 Taylor Drive,,"Red Deer , Alberta, T4P 4C3",Phone: (587) 457-9245
133,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1131,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,PONOKA HOSPITAL AND CARE CENTRE,28,5800 57 Avenue,,"Ponoka , Alberta, T4J 1P1",Phone: (403) 704-8867
134,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3340,Operated by PARK PLACE SENIORS LIVING INC.,Long Term Care Accommodation,PRAIRIE LAKE SENIORS COMMUNITY,50,11460 104 Ave,,"Grande Prairie , Alberta, T8V 3G9",Phone: (780) 357-5700
135,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2996,Operated by FATHER LACOMBE CARE SOCIETY,Long Term Care Accommodation,PROVIDENCE CARE CENTRE,94,149 Providence Boulevard SE,,"Calgary , Alberta, T2X 0X2",Phone: (403) 254-6275
136,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1097,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,PROVOST HEALTH CENTRE,46,5002 54 Avenue,Box 270,"Provost , Alberta, T0B 3S0",Phone: (780) 753-2291
137,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1068,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,RADWAY CONTINUING CARE CENTRE,28,5002 52 St,,"Radway , Alberta, T0A 2V0",Phone: (780) 942-6603
138,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1047,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,RAYMOND HEALTH CENTRE,5,150 N 4 Street East,,"Raymond , Alberta, T0K 2S0",Phone: (403) 752-5406
139,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1229,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,REDWATER HEALTH CENTRE,7,4812 58 St,PO Box 39,"Redwater , Alberta, T0A 2W0",Phone: (780) 942-6606
140,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1135,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,RIMBEY HOSPITAL AND CARE CENTRE,83,5228 50 Ave,PO Box 440,"Rimbey , Alberta, T0C 2J0",Phone: (403) 843-7807
141,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3105,Operated by RIVER RIDGE SENIORS VILLAGE PARTNERSHIP,Long Term Care Accommodation,RIVER RIDGE SENIORS VILLAGE,50,4 River Ridge Drive NW,,"Medicine Hat , Alberta, T1A 8V1",Phone: (403) 526-8338
142,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1213,Operated by QUALICARE HEALTH SERVICES CORPORATION,Long Term Care Accommodation,RIVERCREST CARE CENTRE,74,10104 101 Ave,,"Fort Saskatchewan , Alberta, T8L 2A5",Phone: (780) 418-6141
143,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1108,Operated by BETHANY NURSING HOME OF CAMROSE,Long Term Care Accommodation,ROSEHAVEN CARE CENTRE,75,4612 53 Street,,"Camrose , Alberta, T4V 1Y6",Phone: (780) 679-3038
144,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1214,Operated by THE SALEM MANOR SOCIETY,Long Term Care Accommodation,SALEM MANOR NURSING HOME,102,4419 46 Street,,"Leduc , Alberta, T9E 6L2",Phone: (780) 986-8654
145,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3369,Operated by SHEPHERD'S CARE FOUNDATION,Long Term Care Accommodation,SHEPHERD S CARE EDEN HOUSE,53,2759 109 Street NW,,"Edmonton , Alberta, T6J 5S4",Phone: (780) 463-9810
146,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1206,Operated by SHEPHERD'S CARE FOUNDATION,Long Term Care Accommodation,SHEPHERD S CARE KENSINGTON VILLAGE,69,12603 135 Avenue,,"Edmonton , Alberta, T5L 5B2",Phone: (780) 732-5652
147,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1215,Operated by ADVENTIST HEALTH SERVICES OF ALBERTA,Long Term Care Accommodation,SHERWOOD CARE,100,2020 Brentwood Boulevard N,,"Sherwood Park , Alberta, T8A 0X1",Phone: (780) 467-2281
148,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3498,Operated by SILVERADO SENIORS VILLAGE PARTNERSHIP,Long Term Care Accommodation,SILVERADO SENIORS VILLAGE,129,#7 Silverton Way SW,,"Calgary , Alberta, T2X 4B3",Phone: (403) 567-5102
149,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1069,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,SLAVE LAKE HEALTHCARE CENTRE,19,309 6 Street NE,,"Slave Lake , Alberta, T0G 2A2",Phone: (780) 805-3542
150,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1163,Operated by INTERCARE CORPORATE GROUP INC.,Long Term Care Accommodation,SOUTHWOOD CARE CENTRE,222,211 Heritage Drive SE,,"Calgary , Alberta, T2H 1M9",Phone: (587) 577-1095
151,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1218,Operated by COVENANT HEALTH,Long Term Care Accommodation,ST. JOSEPH S AUXILIARY HOSPITAL,188,10707 29 Avenue,,"Edmonton , Alberta, T6J 6W1",Phone: (780) 431-5390
152,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3370,Operated by COVENANT HEALTH,Long Term Care Accommodation,ST. JOSEPH S HOME,20,156 3 Street NE,,"Medicine Hat , Alberta, T1A 5M1",Phone: (403) 526-3818
153,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1170,Operated by COVENANT HEALTH,Long Term Care Accommodation,ST. MARTHA S PLACE/BANFF MINERAL SPRINGS HOSPITAL,25,305 Lynx Street,PO Box 1050,"Banff , Alberta, T1L 1H7",Phone: N/A
154,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1140,Operated by COVENANT HEALTH,Long Term Care Accommodation,ST. MARY S HEALTH CARE CENTRE,28,451 Dechauney Avenue,,"Trochu , Alberta, T0M 2C0",Phone: (403) 442-4000
155,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1052,Operated by COVENANT HEALTH,Long Term Care Accommodation,ST. MICHAEL S HEALTH CENTRE (COVENANT HEALTH),84,1400 9 Avenue South,,"Lethbridge , Alberta, T1J 4V5",Phone: (403) 382-6488
156,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1219,Operated by ST. MICHAEL'S LONG TERM CARE CENTRE,Long Term Care Accommodation,ST. MICHAEL S LONG TERM CARE CENTRE,153,7404 139 Avenue,,"Edmonton , Alberta, T5C 3H7",Phone: (780) 472-4503
157,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1076,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,ST. THERESA GENERAL HOSPITAL,8,4506 46 Avenue,,"Fort Vermilion , Alberta, T0H 1N0",Phone: (780) 927-6423
158,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1073,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,ST. THERESE - ST. PAUL HEALTHCARE CENTRE,29,4713 48 Avenue,,"St. Paul , Alberta, T0A 3A3",Phone: (780) 614-6527
159,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1137,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,STETTLER HOSPITAL AND CARE CENTRE,46,5912 47 Avenue,,"Stettler , Alberta, T0C 2L0",Phone: (403) 742-7400
160,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1630,Operated by THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION),Long Term Care Accommodation,STONY PLAIN CARE CENTRE,126,4800 - 55 Avenue,,"Stony Plain , Alberta, T7Z 1P9",Phone: (780) 431-3773
161,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1138,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,SUNDRE HOSPITAL AND CARE CENTRE,5,709 1 Street NE,,"Sundre , Alberta, T0M 1X0",Phone: (403) 636-6276
162,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1086,Operated by SUNNYSIDE NURSING HOME SOCIETY,Long Term Care Accommodation,SUNNYSIDE CARE CENTRE (SOUTH COUNTRY VILLAGE),100,1720 Bell Street SW,,"Medicine Hat , Alberta, T1A 5G1",Phone: (403) 527-3838 EXT: 208
163,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1046,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,TABER HEALTH CENTRE,10,4326 50 Avenue,,"Taber , Alberta, T1G 1N9",Phone: (403) 223-7211
164,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3427,Operated by THE BRENDA STRAFFORD FOUNDATION LTD.,Long Term Care Accommodation,THE BRENDA STRAFFORD FOUNDATION - CAMBRIDGE MANOR,158,253 Smith Street NW,,"Calgary , Alberta, T3B 6K1",Phone: (587) 391-3503
165,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1087,Operated by AGECARE INVESTMENTS LTD.,Long Term Care Accommodation,THE VALLEYVIEW SUPPORTIVE LIVING,30,65 Valleyview Drive SW,,"Medicine Hat , Alberta, T1A 7K5",Phone: (403) 977-0167
166,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1139,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,THREE HILLS HEALTH CENTRE,23,1504 2 Street North,Box 340,"Three Hills , Alberta, T0M 2A0",Phone: (403) 443-8006
167,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1102,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,TOFIELD HEALTH CENTRE,49,5543 44 Street,Box 1200,"Tofield , Alberta, T0B 4J0",Phone: (780) 662-3263 EXT: 5208
168,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1220,Operated by TOUCHMARK AT WEDGEWOOD,Long Term Care Accommodation,TOUCHMARK AT WEDGEWOOD THE GRANDE,64,18333 Lessard Road NW,,"Edmonton , Alberta, T6M 2Y5",Phone: (780) 577-5000
169,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3508,Operated by THE BRENDA STRAFFORD FOUNDATION LTD.,Long Term Care Accommodation,TUDOR MANOR,63,200 Sandstone Drive,,"Okotoks , Alberta, T1S 1R1",Phone: (403) 995-6802
170,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1098,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,TWO HILLS HEALTH CENTRE,56,4401 53 Avenue,Box 160,"Two Hills , Alberta, T0B 4K0",Phone: N/A
171,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1187,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,VALLEYVIEW HEALTH CENTRE,24,4802 Highway Street East,P.O. Box 358,"Valleyview , Alberta, T0H 3N0",Phone: (780) 524-3356
172,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1103,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,VEGREVILLE CARE CENTRE,59,4525 50 Street,,"Vegreville , Alberta, T9A 0A1",Phone: (780) 603-4201
173,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1221,Operated by VENTA CARE CENTRE LTD.,Long Term Care Accommodation,VENTA CARE CENTRE,148,13525 102 Street,,"Edmonton , Alberta, T5E 4K3",Phone: (780) 377-4408
174,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1099,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,VERMILION HEALTH CENTRE,48,5720 50 Avenue,,"Vermilion , Alberta, T9X 1K7",Phone: (780) 853-3207
175,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3333,Operated by COVENANT CARE,Long Term Care Accommodation,VILLA MARIE,60,10 Carrington Drive,,"Red Deer , Alberta, T4P 0S3",Phone: (403) 406-5802
176,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1158,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,VULCAN COMMUNITY HEALTH CENTRE,15,610 Elizabeth Street S,,"Vulcan , Alberta, T0L 2B0",Phone: (403) 485-3303
177,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1104,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,WAINWRIGHT HEALTH CENTRE,60,530 6 Avenue,,"Wainwright , Alberta, T9W 1R6",Phone: (780) 842-3324
178,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1148,Operated by THE BRENDA STRAFFORD FOUNDATION LTD.,Long Term Care Accommodation,WENTWORTH MANOR - THE COURT,85,5709 14 Avenue SW,,"Calgary , Alberta, T3H 3M2",Phone: (403) 686-8605
179,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1074,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,WESTLOCK CONTINUING CARE CENTRE,117,10203 96 Street,,"Westlock , Alberta, T7P 2R2",Phone: (780) 349-3306
180,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1129,"Operated by CHURCH OF GOD IN CHRIST, MENNONITE, LINDEN, ALBERTA",Long Term Care Accommodation,WESTVIEW CARE COMMUNITY,37,304064 Range Road 254,PO Box 220,"Linden , Alberta, T0M 1J0",Phone: (403) 546-3966
181,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1222,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,WESTVIEW HEALTH CENTRE,40,4405 Southpark Drive,,"Stony Plain , Alberta, T7Z 2M7",Phone: (780) 968-3658
182,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1141,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,WETASKIWIN HOSPITAL AND CARE CENTRE,106,6910 47 Street,,"Wetaskiwin , Alberta, T9A 3N3",Phone: (780) 312-3721
183,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1065,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,WILLIAM J. CADZOW - LAC LA BICHE HEALTHCARE CENTRE,39,9110 93 Street,,"Lac La Biche , Alberta, T0A 2C0",Phone: (780) 656-5867
184,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1169,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,WILLOW CREEK CONTINUING CARE CENTRE,99,4221 8 Street West,Box 700,"Claresholm , Alberta, T0L 0T0",Phone: (403) 625-8621
185,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3493,Operated by ALBERTA HEALTH SERVICES,Long Term Care Accommodation,WILLOW SQUARE CONTINUING CARE CENTRE,34,6 Hospital Street,,"Fort Mcmurray , Alberta, T9H 0K4",Phone: (587) 536-2482
186,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1167,Operated by CHINESE CHRISTIAN WING KEI NURSING HOME ASSOCIATION,Long Term Care Accommodation,WING KEI CARE CENTRE,145,1212 Centre Street NE,,"Calgary , Alberta, T2E 2R4",Phone: (403) 277-7433
187,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3351,Operated by CHINESE CHRISTIAN WING KEI NURSING HOME ASSOCIATION,Long Term Care Accommodation,WING KEI GREENVIEW,80,307 35 Avenue NE,,"Calgary , Alberta, T2E 7Y6",Phone: (403) 277-7433
188,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1223,Operated by COVENANT HEALTH,Long Term Care Accommodation,YOUVILLE AUXILIARY HOSPITAL (GREY NUNS) OF ST. ALBERT,232,9 St. Vital Avenue,,"St. Albert , Alberta, T8N 1K1",Phone: (780) 460-6901
